File Name,Class Name,Object Number,Centroid,BoundingBox,RGB Color
map_17.png,Minnesota,48,"( 164.64705882352942, 590.6078431372549)","(49, 162, 586, 50, 169, 597)","(249, 221, 218)"
map_16.png,Massachusetts,1,"( 209.50520833333334, 462.984375)","(0, 203, 451, 1, 216, 477)","(236, 171, 132)"
map_16.png,West Virginia,2,"( 265.8993288590604, 413.23117076808353)","(1, 248, 388, 3, 284, 442)","(236, 171, 132)"
map_16.png,Virginia,3,"( 194.55339805825244, 460.5339805825243)","(3, 179, 456, 4, 207, 468)","(236, 171, 132)"
map_16.png,New Hampshire,4,"( 364.56919642857144, 402.88392857142856)","(4, 344, 356, 5, 398, 430)","(234, 123, 110)"
map_16.png,Florida,5,"( 173.659604519774, 472.5310734463277)","(5, 154, 461, 6, 197, 489)","(236, 171, 132)"
map_16.png,Maine,6,"( 191.75794032723772, 102.92396535129933)","(6, 164, 71, 7, 217, 135)","(237, 124, 111)"
map_16.png,Oregon,7,"( 309.24708537044, 197.08123354644604)","(7, 281, 169, 8, 338, 225)","(236, 171, 132)"
map_16.png,New Mexico,8,"( 250.0095238095238, 433.8809523809524)","(8, 242, 418, 9, 259, 446)","(236, 171, 132)"
map_16.png,Maryland,9,"( 248.0, 412.0)","(8, 248, 412, 9, 249, 413)","(124, 102, 89)"
map_16.png,Washington,10,"( 158.05563002680964, 112.54959785522789)","(9, 139, 86, 10, 178, 140)","(237, 124, 111)"
map_16.png,Wisconsin,11,"( 206.8146622734761, 325.17627677100495)","(10, 185, 306, 11, 229, 343)","(236, 171, 132)"
map_16.png,Hawaii,12,"( 397.06363636363636, 199.93636363636364)","(11, 391, 195, 12, 404, 207)","(237, 124, 111)"
map_16.png,Arizona,13,"( 304.45603517186254, 150.66986410871303)","(12, 275, 123, 13, 338, 176)","(237, 124, 111)"
map_16.png,Oklahoma,14,"( 301.42688524590164, 270.2137704918033)","(13, 286, 227, 14, 320, 296)","(236, 171, 132)"
map_16.png,Georgia,15,"( 325.3433070866142, 389.2976377952756)","(14, 303, 370, 15, 347, 411)","(236, 171, 132)"
map_16.png,New Jersey,16,"( 235.5548780487805, 445.8109756097561)","(15, 225, 441, 16, 247, 451)","(92, 83, 79)"
map_16.png,Louisiana,17,"( 347.9075875486381, 317.2451361867704)","(16, 327, 299, 17, 367, 342)","(236, 171, 132)"
map_16.png,Idaho,18,"( 197.38608981380065, 146.53669222343922)","(17, 149, 126, 18, 226, 172)","(238, 77, 90)"
map_16.png,Alaska,19,"( 367.38910012674273, 103.47782002534855)","(18, 343, 81, 19, 398, 147)","(236, 171, 132)"
map_16.png,New York,20,"( 208.1844380403458, 432.68011527377524)","(19, 186, 406, 20, 226, 455)","(236, 171, 132)"
map_16.png,Texas,21,"( 343.3293998651382, 253.33664868509777)","(20, 290, 194, 21, 400, 304)","(236, 171, 132)"
map_16.png,Colorado,22,"( 262.3253863134658, 206.6887417218543)","(21, 240, 178, 22, 285, 235)","(238, 77, 90)"
map_16.png,Missouri,23,"( 271.9415282392027, 309.7581395348837)","(22, 249, 286, 23, 293, 337)","(236, 171, 132)"
map_16.png,Minnesota,24,"( 191.21308815575986, 293.96214169821525)","(23, 162, 275, 24, 221, 323)","(237, 124, 111)"
map_16.png,Illinois,25,"( 253.5099502487562, 334.547263681592)","(24, 228, 318, 25, 284, 349)","(236, 171, 132)"
map_16.png,Pennsylvania,26,"( 233.22316684378322, 420.79914984059513)","(25, 219, 400, 26, 248, 443)","(236, 171, 132)"
map_16.png,California,27,"( 254.45392206054524, 104.2993811674193)","(26, 204, 66, 28, 315, 146)","(236, 171, 132)"
map_16.png,Nevada,28,"( 215.09188544152744, 365.8114558472554)","(28, 193, 352, 29, 234, 382)","(236, 171, 132)"
map_16.png,Michigan,29,"( 252.7840300107181, 159.10771704180064)","(29, 224, 137, 30, 280, 182)","(237, 124, 111)"
map_16.png,Utah,30,"( 296.7699609156896, 415.8598548297041)","(30, 275, 381, 32, 327, 448)","(237, 124, 111)"
map_16.png,South Carolina,31,"( 217.8494623655914, 457.16129032258067)","(32, 213, 452, 33, 225, 464)","(236, 171, 132)"
map_16.png,North Carolina,32,"( 276.4918604651163, 367.83488372093024)","(33, 261, 338, 34, 289, 392)","(236, 171, 132)"
map_16.png,Connecticut,33,"( 176.10419274092615, 186.18679599499373)","(34, 151, 144, 35, 202, 228)","(238, 77, 90)"
map_16.png,Kentucky,34,"( 253.47402597402598, 357.24805194805197)","(35, 234, 347, 36, 276, 370)","(236, 171, 132)"
map_16.png,Montana,35,"( 209.25411764705882, 250.92117647058822)","(36, 193, 223, 37, 228, 279)","(238, 77, 90)"
map_16.png,Indiana,36,"( 307.4883303411131, 311.1508078994614)","(37, 291, 294, 38, 327, 332)","(236, 171, 132)"
map_16.png,South Dakota,37,"( 327.0662431941924, 360.40290381125226)","(38, 304, 348, 39, 353, 377)","(236, 171, 132)"
map_16.png,Arkansas,38,"( 177.88866930171278, 250.79446640316206)","(39, 162, 225, 40, 195, 278)","(238, 77, 90)"
map_16.png,Alabama,39,"( 219.17711670480548, 195.49153318077802)","(40, 196, 167, 41, 242, 224)","(238, 77, 90)"
map_16.png,North Dakota,40,"( 294.8421052631579, 360.76425438596493)","(41, 285, 331, 42, 306, 398)","(236, 171, 132)"
map_16.png,Wyoming,41,"( 245.9836956521739, 383.6217391304348)","(42, 229, 367, 43, 265, 401)","(236, 171, 132)"
map_16.png,Tennessee,42,"( 234.32110091743118, 301.0492076730609)","(43, 220, 279, 44, 250, 326)","(238, 77, 90)"
map_16.png,Ohio,43,"( 270.7064116985377, 263.1271091113611)","(44, 255, 234, 45, 287, 293)","(237, 124, 111)"
map_16.png,Iowa,44,"( 328.762348555452, 335.7250698974837)","(45, 306, 322, 46, 355, 348)","(236, 171, 132)"
map_16.png,Kansas,45,"( 193.42253521126761, 451.6854460093897)","(46, 183, 446, 47, 207, 458)","(236, 171, 132)"
map_16.png,Mississippi,46,"( 239.21787025703793, 252.91921664626682)","(47, 224, 221, 48, 256, 285)","(238, 77, 90)"
map_16.png,Vermont,47,"( 249.70689655172413, 442.3103448275862)","(48, 243, 439, 49, 256, 447)","(236, 218, 154)"
map_57.png,Massachusetts,1,"( 203.3135593220339, 510.3305084745763)","(0, 195, 497, 1, 211, 526)","(40, 138, 156)"
map_57.png,West Virginia,2,"( 259.9462875197472, 444.01421800947867)","(1, 246, 429, 2, 277, 463)","(94, 213, 164)"
map_57.png,New Hampshire,3,"( 186.79352226720647, 507.21457489878543)","(2, 170, 502, 3, 200, 516)","(37, 125, 152)"
map_57.png,Virginia,4,"( 269.26369168356996, 462.94117647058823)","(3, 250, 428, 4, 285, 487)","(49, 163, 161)"
map_57.png,New Mexico,5,"( 313.328404189772, 216.96426370918053)","(4, 282, 186, 5, 344, 247)","(176, 242, 188)"
map_57.png,Connecticut,6,"( 212.006993006993, 503.65734265734267)","(5, 206, 497, 6, 221, 512)","(43, 147, 159)"
map_57.png,Kentucky,7,"( 277.2965061378659, 405.2965061378659)","(6, 260, 372, 7, 292, 432)","(89, 209, 164)"
map_57.png,Maryland,8,"( 248.4198717948718, 478.9647435897436)","(7, 240, 454, 8, 259, 493)","(44, 151, 160)"
map_57.png,Florida,9,"( 374.2237673830594, 444.38495575221236)","(8, 352, 394, 9, 411, 473)","(130, 229, 171)"
map_57.png,Vermont,10,"( 199.02737940026077, 480.34485006518906)","(9, 173, 447, 11, 222, 504)","(68, 191, 163)"
map_57.png,New York,11,"( 186.37722048066877, 134.94921630094044)","(11, 137, 79, 13, 222, 189)","(82, 204, 163)"
map_57.png,Idaho,12,"( 307.93602362204723, 165.2739501312336)","(13, 275, 135, 14, 345, 193)","(128, 228, 170)"
map_57.png,Oregon,13,"( 202.8449427480916, 276.5500954198473)","(14, 185, 245, 15, 224, 307)","(55, 176, 163)"
map_57.png,Arizona,14,"( 231.62100456621005, 491.1187214611872)","(15, 220, 486, 16, 245, 497)","(42, 144, 158)"
map_57.png,South Dakota,15,"( 168.49053542455383, 275.41968631692805)","(16, 151, 247, 17, 186, 305)","(41, 139, 156)"
map_57.png,New Jersey,16,"( 291.83838383838383, 462.26839826839824)","(17, 276, 418, 18, 309, 494)","(105, 220, 165)"
map_57.png,North Dakota,17,"( 199.90255376344086, 358.2244623655914)","(18, 176, 336, 19, 224, 379)","(47, 159, 161)"
map_57.png,North Carolina,18,"( 356.2688, 349.5816)","(19, 334, 330, 20, 377, 377)","(127, 228, 170)"
map_57.png,Wisconsin,19,"( 146.19955156950672, 123.64461883408072)","(20, 125, 95, 21, 168, 153)","(67, 190, 163)"
map_57.png,Louisiana,20,"( 272.2766072393301, 341.00810372771474)","(21, 247, 315, 22, 296, 371)","(59, 181, 163)"
map_57.png,Washington,21,"( 378.04752376188094, 112.46973486743371)","(22, 351, 89, 23, 413, 160)","(80, 203, 163)"
map_57.png,Missouri,22,"( 352.0386933968877, 278.63101079489695)","(23, 295, 213, 24, 415, 332)","(122, 226, 169)"
map_57.png,Alaska,23,"( 261.77949085693797, 227.22839727500897)","(24, 237, 195, 25, 287, 259)","(66, 189, 163)"
map_57.png,Texas,24,"( 251.7497403946002, 393.9086188992731)","(25, 230, 382, 26, 277, 408)","(63, 186, 163)"
map_57.png,Colorado,25,"( 312.98541919805587, 450.6597812879708)","(26, 301, 427, 27, 333, 471)","(98, 216, 165)"
map_57.png,Indiana,26,"( 209.20689655172413, 403.42218080149115)","(27, 184, 389, 28, 231, 422)","(70, 193, 163)"
map_57.png,South Carolina,27,"( 330.92436974789916, 429.1163542340013)","(28, 306, 407, 29, 354, 453)","(93, 212, 164)"
map_57.png,Michigan,28,"( 214.1358348968105, 214.8484052532833)","(29, 188, 183, 30, 240, 246)","(59, 181, 163)"
map_57.png,Georgia,29,"( 253.09428411319698, 114.46371532642196)","(30, 198, 72, 32, 318, 160)","(78, 201, 163)"
map_57.png,Wyoming,30,"( 163.7626931567329, 520.6997792494482)","(32, 141, 508, 33, 191, 539)","(86, 207, 164)"
map_57.png,California,31,"( 229.66432953549517, 463.7712532865907)","(33, 215, 440, 34, 246, 489)","(48, 161, 161)"
map_57.png,Nevada,32,"( 304.72818086225027, 296.4726603575184)","(34, 288, 249, 35, 326, 326)","(112, 222, 167)"
map_57.png,Maine,33,"( 166.53584510727367, 204.38566195709052)","(35, 139, 159, 36, 194, 249)","(90, 210, 164)"
map_57.png,Pennsylvania,34,"( 410.4887218045113, 219.6766917293233)","(36, 404, 214, 37, 418, 228)","(48, 161, 161)"
map_57.png,Oklahoma,35,"( 250.95086321381143, 174.67596281540506)","(37, 219, 151, 38, 281, 200)","(52, 168, 162)"
map_57.png,Montana,36,"( 297.30637915543576, 397.7367475292004)","(38, 286, 364, 39, 310, 440)","(92, 211, 164)"
map_57.png,Hawaii,37,"( 251.7718954248366, 368.42745098039217)","(39, 223, 349, 40, 285, 384)","(63, 186, 163)"
map_57.png,Utah,38,"( 236.16823354774863, 278.1489361702128)","(40, 219, 243, 41, 255, 314)","(52, 168, 162)"
map_57.png,Tennessee,39,"( 182.51966783216784, 323.79545454545456)","(41, 151, 302, 42, 215, 358)","(42, 144, 158)"
map_57.png,Illinois,40,"( 243.5460346399271, 422.9152233363719)","(42, 225, 405, 43, 264, 442)","(54, 174, 163)"
map_57.png,Nebraska,41,"( 271.0748299319728, 289.3972789115646)","(43, 253, 257, 44, 289, 323)","(52, 170, 162)"
map_57.png,Minnesota,42,"( 333.25252525252523, 397.0310245310245)","(44, 308, 383, 45, 363, 416)","(83, 205, 164)"
map_57.png,Ohio,43,"( 230.63150492264415, 331.6167369901547)","(45, 215, 307, 46, 248, 360)","(43, 150, 159)"
map_57.png,Kansas,44,"( 335.0023183925811, 370.14760432766616)","(46, 310, 355, 47, 364, 384)","(138, 232, 172)"
map_57.png,Alabama,45,"( 247.4915254237288, 487.5593220338983)","(47, 239, 484, 48, 253, 493)","(55, 176, 163)"
map_57.png,Iowa,46,"( 312.1027696793003, 342.95991253644314)","(48, 294, 324, 49, 334, 366)","(124, 227, 169)"
map_51.png,West Virginia,1,"( 259.67632850241546, 442.15942028985506)","(0, 246, 428, 1, 277, 462)","(235, 233, 243)"
map_51.png,Oklahoma,2,"( 304.5824295010846, 295.09652928416483)","(1, 288, 248, 2, 325, 323)","(221, 221, 236)"
map_51.png,Massachusetts,3,"( 202.92888888888888, 508.4266666666667)","(2, 194, 495, 3, 210, 525)","(242, 240, 247)"
map_51.png,Virginia,4,"( 269.6909090909091, 459.8747474747475)","(3, 251, 425, 4, 285, 485)","(174, 173, 211)"
map_51.png,Oregon,5,"( 183.95023696682463, 112.01579778830964)","(4, 153, 78, 5, 211, 146)","(236, 234, 244)"
map_51.png,New Hampshire,6,"( 186.53629032258064, 504.78225806451616)","(5, 170, 500, 6, 200, 513)","(248, 247, 251)"
map_51.png,Florida,7,"( 373.8060975609756, 442.0957317073171)","(6, 352, 392, 7, 410, 472)","(86, 42, 145)"
map_51.png,South Dakota,8,"( 203.215354901014, 275.0173829068083)","(7, 185, 244, 8, 224, 306)","(249, 248, 251)"
map_51.png,Michigan,9,"( 209.10849909584087, 401.65280289330923)","(8, 185, 387, 9, 231, 420)","(191, 192, 221)"
map_51.png,Kentucky,10,"( 277.28763183125596, 403.294343240652)","(9, 261, 371, 10, 292, 430)","(215, 215, 234)"
map_51.png,Louisiana,11,"( 357.0657237936772, 348.46089850249587)","(10, 336, 328, 11, 377, 376)","(221, 220, 236)"
map_51.png,Maryland,12,"( 248.46468401486987, 473.6617100371747)","(11, 241, 451, 12, 258, 490)","(238, 236, 244)"
map_51.png,California,13,"( 260.3482428115016, 101.22752167959835)","(12, 198, 71, 13, 319, 141)","(77, 25, 137)"
map_51.png,Idaho,14,"( 190.28760255241568, 159.90929808568825)","(13, 138, 137, 14, 222, 188)","(246, 245, 249)"
map_51.png,Texas,15,"( 351.9239392649354, 277.1670214275578)","(14, 295, 212, 15, 414, 331)","(63, 0, 125)"
map_51.png,Alaska,16,"( 376.02823018458196, 109.90662323561347)","(15, 350, 88, 16, 413, 136)","(251, 249, 252)"
map_51.png,Illinois,17,"( 392.26666666666665, 142.0)","(15, 391, 139, 16, 394, 146)","(196, 196, 215)"
map_51.png,Missouri,18,"( 263.1558047893301, 351.7471961200364)","(16, 224, 313, 18, 296, 382)","(209, 210, 231)"
map_51.png,Georgia,19,"( 330.7475280158207, 426.93737640079104)","(18, 306, 406, 19, 354, 451)","(161, 158, 202)"
map_51.png,Utah,20,"( 251.04453441295547, 173.76473234367973)","(19, 219, 150, 20, 281, 199)","(247, 246, 250)"
map_51.png,Minnesota,21,"( 183.2529680365297, 322.10730593607303)","(20, 153, 301, 21, 215, 354)","(240, 238, 245)"
map_51.png,North Carolina,22,"( 291.6747608535688, 460.64900662251654)","(21, 276, 417, 22, 309, 492)","(139, 136, 191)"
map_51.png,New Mexico,23,"( 313.00218613366644, 215.76139912554655)","(22, 282, 185, 23, 343, 246)","(241, 239, 246)"
map_51.png,Nevada,24,"( 242.22122052704577, 132.05686546463247)","(23, 208, 105, 24, 289, 159)","(239, 237, 245)"
map_51.png,Vermont,25,"( 185.23849372384936, 495.22594142259413)","(24, 173, 489, 25, 201, 502)","(252, 251, 253)"
map_51.png,Pennsylvania,26,"( 229.82952548330405, 461.6994727592267)","(25, 215, 438, 26, 246, 487)","(176, 176, 212)"
map_51.png,North Dakota,27,"( 168.97447280799113, 274.32796892341844)","(26, 151, 247, 27, 186, 304)","(251, 249, 252)"
map_51.png,South Carolina,28,"( 312.8973429951691, 448.46256038647346)","(27, 300, 425, 28, 333, 468)","(206, 207, 229)"
map_51.png,Indiana,29,"( 251.7246835443038, 391.96729957805906)","(28, 230, 380, 29, 276, 405)","(219, 219, 235)"
map_51.png,Montana,30,"( 166.81647437617386, 203.56748054735712)","(29, 140, 159, 30, 194, 248)","(248, 247, 251)"
map_51.png,Maine,31,"( 163.53543307086613, 518.5849268841395)","(30, 141, 506, 31, 189, 537)","(248, 246, 250)"
map_51.png,New York,32,"( 202.97550432276657, 476.7651296829971)","(31, 178, 444, 33, 221, 509)","(158, 155, 200)"
map_51.png,Connecticut,33,"( 243.72018348623854, 421.0394495412844)","(33, 224, 403, 34, 264, 440)","(154, 150, 198)"
map_51.png,Ohio,34,"( 409.59124087591243, 218.78832116788323)","(34, 403, 213, 35, 417, 227)","(247, 245, 250)"
map_51.png,Hawaii,35,"( 146.5855855855856, 122.74436936936937)","(35, 126, 94, 36, 168, 152)","(211, 211, 231)"
map_51.png,Washington,36,"( 305.3509852216749, 365.5414614121511)","(36, 286, 322, 38, 334, 437)","(189, 190, 221)"
map_51.png,Arkansas,37,"( 214.16541635408853, 213.98312078019504)","(38, 189, 182, 39, 240, 245)","(250, 249, 252)"
map_51.png,Tennessee,38,"( 230.51157894736843, 329.68070175438595)","(39, 215, 306, 40, 248, 357)","(245, 243, 248)"
map_51.png,Wyoming,39,"( 261.6047774158523, 226.18349619978284)","(40, 237, 194, 41, 287, 258)","(231, 230, 241)"
map_51.png,Iowa,40,"( 232.1875, 489.1822916666667)","(41, 221, 483, 42, 245, 495)","(164, 163, 170)"
map_51.png,Colorado,41,"( 200.59299191374663, 356.61185983827494)","(42, 177, 334, 43, 225, 376)","(231, 230, 241)"
map_51.png,New Jersey,42,"( 307.73928806855633, 164.6018457481872)","(43, 275, 134, 44, 345, 193)","(219, 219, 236)"
map_51.png,Wisconsin,43,"( 254.41162109375, 282.760498046875)","(44, 219, 243, 46, 289, 320)","(84, 84, 85)"
map_51.png,Arizona,44,"( 246.91935483870967, 485.4032258064516)","(46, 241, 482, 47, 252, 491)","(250, 249, 252)"
map_51.png,Kansas,45,"( 333.6110042323971, 381.7218160831089)","(47, 308, 353, 49, 363, 413)","(84, 84, 89)"
map_40.png,West Virginia,1,"( 259.83570300157976, 446.8609794628752)","(0, 246, 432, 1, 277, 467)","(217, 240, 211)"
map_40.png,Idaho,2,"( 189.3572710951526, 161.77199281867146)","(1, 136, 139, 2, 221, 190)","(122, 203, 196)"
map_40.png,Connecticut,3,"( 211.65217391304347, 507.3333333333333)","(2, 206, 501, 3, 220, 516)","(34, 130, 185)"
map_40.png,Florida,4,"( 375.07750472589794, 447.5166981726528)","(3, 352, 396, 4, 411, 476)","(202, 234, 196)"
map_40.png,Massachusetts,5,"( 202.45, 513.4375)","(4, 193, 500, 5, 209, 529)","(23, 120, 180)"
map_40.png,Oregon,6,"( 183.08423076923077, 113.28346153846154)","(5, 152, 79, 6, 211, 149)","(49, 147, 194)"
map_40.png,Missouri,7,"( 272.3352692713833, 343.26187961985215)","(6, 247, 317, 7, 296, 374)","(219, 241, 214)"
map_40.png,Virginia,8,"( 269.8859649122807, 465.06140350877195)","(7, 251, 430, 8, 286, 491)","(130, 207, 194)"
map_40.png,New Jersey,9,"( 232.31455399061034, 494.85915492957747)","(8, 220, 489, 9, 246, 501)","(68, 70, 70)"
map_40.png,New Hampshire,10,"( 186.77003484320556, 510.62020905923345)","(9, 169, 504, 10, 200, 520)","(8, 71, 137)"
map_40.png,New Mexico,11,"( 313.4492354740061, 218.55810397553518)","(10, 282, 188, 11, 345, 249)","(184, 227, 188)"
map_40.png,South Carolina,12,"( 313.40361445783134, 453.70602409638553)","(11, 301, 430, 12, 333, 474)","(209, 237, 203)"
map_40.png,Louisiana,13,"( 357.01574803149606, 351.8566929133858)","(12, 335, 331, 13, 378, 379)","(223, 243, 218)"
map_40.png,Hawaii,14,"( 411.3560606060606, 221.2651515151515)","(13, 405, 216, 14, 419, 229)","(180, 226, 186)"
map_40.png,Texas,15,"( 352.65729714760454, 281.03378565494324)","(14, 295, 218, 15, 417, 336)","(224, 243, 219)"
map_40.png,Maryland,16,"( 248.70038910505838, 480.44747081712063)","(15, 240, 457, 16, 259, 496)","(146, 213, 189)"
map_40.png,Vermont,17,"( 198.66072607260725, 483.4732673267327)","(16, 172, 450, 18, 221, 508)","(165, 220, 182)"
map_40.png,New York,18,"( 241.99898580121703, 133.316091954023)","(18, 208, 106, 19, 289, 161)","(180, 226, 186)"
map_40.png,Nevada,19,"( 162.64777777777778, 524.4966666666667)","(19, 140, 511, 20, 189, 543)","(138, 210, 191)"
map_40.png,Maine,20,"( 304.9351184346035, 298.4309989701339)","(20, 288, 251, 21, 326, 328)","(186, 228, 189)"
map_40.png,Oklahoma,21,"( 292.27880512091036, 465.4445234708393)","(21, 276, 420, 22, 310, 497)","(171, 222, 182)"
map_40.png,North Carolina,22,"( 202.50213169114164, 278.1634296541923)","(22, 184, 246, 23, 224, 309)","(101, 192, 204)"
map_40.png,South Dakota,23,"( 199.56087824351297, 360.6121091151031)","(23, 175, 339, 24, 224, 381)","(123, 204, 196)"
map_40.png,Wisconsin,24,"( 145.29800968262506, 124.41958041958041)","(24, 124, 96, 25, 168, 154)","(8, 103, 171)"
map_40.png,Washington,25,"( 229.46482412060303, 466.98157453936346)","(25, 214, 443, 26, 246, 493)","(206, 236, 200)"
map_40.png,Pennsylvania,26,"( 277.16510318949344, 408.3076923076923)","(26, 260, 375, 27, 291, 435)","(237, 248, 231)"
map_40.png,Kentucky,27,"( 213.76481413323518, 216.52668384247332)","(27, 188, 184, 28, 240, 248)","(102, 192, 203)"
map_40.png,Wyoming,28,"( 251.64553686934022, 371.07632600258734)","(28, 223, 352, 29, 286, 387)","(169, 221, 181)"
map_40.png,Illinois,29,"( 260.7855985181755, 102.62097707802732)","(29, 198, 73, 30, 319, 142)","(146, 213, 189)"
map_40.png,California,30,"( 167.9313259376651, 277.77337559429475)","(30, 150, 249, 31, 186, 308)","(86, 183, 208)"
map_40.png,North Dakota,31,"( 331.37941919191917, 431.9135101010101)","(31, 306, 410, 32, 355, 456)","(208, 237, 202)"
