File Name,Class Name,Object Number,Centroid,BoundingBox,RGB Color
map_25.png,Mississippi,30,"( 286.74890173410404, 248.15791907514452)","(28, 250, 213, 29, 322, 283)","(78, 83, 111)"
map_25.png,Nevada,31,"( 311.55364552459986, 424.3473621813871)","(29, 283, 407, 30, 343, 441)","(195, 191, 199)"
map_25.png,Montana,32,"( 204.57601438109913, 150.9001027221366)","(30, 166, 119, 31, 258, 182)","(78, 83, 111)"
map_25.png,Delaware,33,"( 117.54679325712071, 234.38732803720208)","(31, 85, 183, 32, 149, 285)","(78, 83, 111)"
map_25.png,Hawaii,34,"( 210.82142857142858, 559.7738095238095)","(32, 201, 556, 33, 217, 566)","(195, 191, 199)"
map_25.png,Vermont,35,"( 398.2631578947368, 251.33918128654972)","(33, 391, 245, 34, 407, 260)","(195, 191, 199)"
map_25.png,Alaska,36,"( 138.60509554140128, 571.312101910828)","(34, 125, 564, 35, 156, 579)","(254, 245, 244)"
map_25.png,North Dakota,37,"( 359.42996870109545, 127.29499217527386)","(35, 328, 99, 36, 399, 181)","(78, 83, 111)"
map_25.png,Arizona,38,"( 119.91027202598457, 316.1465692245229)","(36, 99, 284, 37, 140, 351)","(137, 137, 155)"
map_25.png,Arkansas,39,"( 280.2846788302924, 188.81104723819044)","(37, 242, 154, 38, 323, 221)","(137, 137, 155)"
map_25.png,Indiana,40,"( 284.8508170795994, 392.98418555614126)","(38, 264, 371, 39, 311, 420)","(137, 137, 155)"
map_25.png,Iowa,41,"( 214.85176470588235, 451.86039215686276)","(39, 190, 438, 40, 243, 467)","(137, 137, 155)"
map_25.png,Washington,42,"( 191.09794073329985, 379.64239075841283)","(40, 173, 351, 41, 212, 413)","(137, 137, 155)"
map_25.png,Wyoming,43,"( 94.14505403158769, 140.63341645885288)","(41, 69, 107, 42, 119, 174)","(137, 137, 155)"
map_25.png,Alabama,44,"( 172.21965317919074, 246.13728323699422)","(42, 144, 209, 43, 201, 282)","(254, 245, 244)"
map_25.png,Nebraska,45,"( 309.2887096774194, 455.34247311827954)","(43, 280, 439, 44, 343, 477)","(195, 191, 199)"
map_25.png,Minnesota,46,"( 197.43879056047197, 318.28761061946904)","(44, 177, 278, 45, 219, 361)","(195, 191, 199)"
map_25.png,Tennessee,47,"( 136.3722652305621, 370.3648603163918)","(45, 100, 347, 46, 174, 408)","(195, 191, 199)"
map_25.png,Colorado,48,"( 268.2554385964912, 456.36491228070173)","(46, 255, 418, 47, 283, 502)","(195, 191, 199)"
map_25.png,Kansas,49,"( 231.6449438202247, 291.12149812734083)","(47, 198, 222, 49, 259, 370)","(78, 83, 111)"
map_19.png,Massachusetts,1,"( 205.8868778280543, 602.9683257918552)","(0, 198, 590, 1, 212, 618)","(129, 203, 176)"
map_19.png,West Virginia,2,"( 265.9744279946164, 550.3606998654105)","(1, 247, 523, 3, 285, 581)","(83, 164, 164)"
map_19.png,Virginia,3,"( 370.35919165580185, 539.5026075619296)","(3, 349, 489, 4, 406, 568)","(37, 125, 152)"
map_19.png,Florida,4,"( 353.08427454387487, 449.1146828844483)","(4, 332, 430, 5, 373, 475)","(129, 203, 176)"
map_19.png,Louisiana,5,"( 204.50889077053344, 570.7688399661304)","(5, 181, 542, 6, 223, 593)","(37, 125, 152)"
map_19.png,New York,6,"( 405.2413793103448, 324.48275862068965)","(6, 399, 319, 7, 413, 332)","(176, 242, 188)"
map_19.png,Hawaii,7,"( 303.3, 397.4763005780347)","(7, 287, 352, 8, 323, 425)","(129, 203, 176)"
map_19.png,Oklahoma,8,"( 214.69421487603304, 596.7438016528926)","(8, 210, 591, 9, 223, 605)","(129, 203, 176)"
map_19.png,Connecticut,9,"( 205.5392, 378.1712)","(9, 189, 348, 10, 225, 407)","(176, 242, 188)"
map_19.png,South Dakota,10,"( 276.66736621196225, 502.79748163693597)","(10, 261, 472, 11, 290, 529)","(129, 203, 176)"
map_19.png,Kentucky,11,"( 372.2173403632103, 222.22202694786174)","(11, 347, 199, 12, 399, 268)","(176, 242, 188)"
map_19.png,Alaska,12,"( 272.2535545023697, 440.5580568720379)","(12, 248, 416, 13, 295, 470)","(129, 203, 176)"
map_19.png,Missouri,13,"( 211.795, 500.479)","(13, 188, 486, 14, 232, 518)","(83, 164, 164)"
map_19.png,Michigan,14,"( 348.3632517376851, 380.5397401027501)","(14, 293, 317, 15, 409, 432)","(37, 125, 152)"
map_19.png,Texas,15,"( 291.07740916271723, 557.5252764612954)","(15, 276, 516, 16, 308, 588)","(83, 164, 164)"
map_19.png,North Carolina,16,"( 249.72727272727272, 574.013986013986)","(16, 241, 558, 17, 260, 586)","(67, 69, 69)"
map_19.png,Maryland,17,"( 187.28152866242038, 221.81104033970277)","(17, 159, 189, 18, 214, 257)","(129, 203, 176)"
map_19.png,Oregon,18,"( 328.5191905094208, 525.1325889741801)","(18, 305, 504, 19, 351, 548)","(83, 164, 164)"
map_19.png,Georgia,19,"( 202.79105571847506, 457.0351906158358)","(19, 180, 436, 20, 226, 477)","(129, 203, 176)"
map_19.png,Wisconsin,20,"( 311.3206002728513, 545.8594815825376)","(20, 300, 524, 21, 330, 565)","(129, 203, 176)"
map_19.png,South Carolina,21,"( 233.46808510638297, 585.0531914893617)","(21, 222, 580, 22, 246, 591)","(81, 148, 148)"
map_19.png,New Jersey,22,"( 306.5276686897537, 272.10246340592647)","(22, 275, 243, 23, 342, 298)","(129, 203, 176)"
map_19.png,Arizona,23,"( 188.1877729257642, 591.1965065502184)","(23, 177, 585, 24, 203, 598)","(176, 242, 188)"
map_19.png,Vermont,24,"( 193.21624314897858, 267.5909317389138)","(24, 142, 245, 25, 223, 295)","(176, 242, 188)"
map_19.png,Idaho,25,"( 167.92261185006046, 613.1039903264813)","(25, 146, 601, 26, 194, 631)","(176, 242, 188)"
map_19.png,Maine,26,"( 260.6484650226472, 211.3563160543533)","(26, 200, 183, 27, 316, 249)","(37, 125, 152)"
map_19.png,California,27,"( 252.6777150916784, 466.9210155148096)","(27, 225, 449, 28, 286, 482)","(37, 125, 152)"
map_19.png,Illinois,28,"( 172.69755244755245, 377.9848484848485)","(28, 156, 351, 29, 190, 407)","(176, 242, 188)"
map_19.png,North Dakota,29,"( 252.47514450867052, 491.2404624277457)","(29, 232, 480, 30, 277, 504)","(129, 203, 176)"
map_19.png,Indiana,30,"( 311.70554812834223, 321.5153743315508)","(30, 281, 292, 31, 341, 351)","(176, 242, 188)"
map_19.png,New Mexico,31,"( 186.12463907603464, 423.8026948989413)","(31, 157, 402, 32, 217, 455)","(129, 203, 176)"
map_19.png,Minnesota,32,"( 243.3546468401487, 240.67026022304833)","(32, 210, 214, 33, 288, 267)","(176, 242, 188)"
map_19.png,Nevada,33,"( 231.3410780669145, 558.5659851301115)","(33, 217, 536, 34, 247, 583)","(83, 164, 164)"
map_19.png,Pennsylvania,34,"( 151.34960819770947, 232.06389391199517)","(34, 131, 204, 35, 172, 260)","(83, 164, 164)"
map_19.png,Washington,35,"( 189.7945205479452, 600.5251141552511)","(35, 173, 596, 36, 202, 608)","(176, 242, 188)"
map_19.png,New Hampshire,36,"( 261.9199535962877, 331.26102088167056)","(36, 238, 300, 37, 286, 362)","(129, 203, 176)"
map_19.png,Colorado,37,"( 244.7392578125, 518.9501953125)","(37, 227, 502, 38, 265, 537)","(83, 164, 164)"
map_19.png,Ohio,38,"( 225.49549132947976, 345.889710982659)","(38, 191, 290, 40, 255, 415)","(176, 242, 188)"
map_19.png,Nebraska,39,"( 271.0800800800801, 391.03903903903904)","(40, 254, 360, 41, 288, 423)","(176, 242, 188)"
map_19.png,Wyoming,40,"( 315.53891138101665, 480.8839406207827)","(41, 285, 454, 43, 360, 535)","(136, 178, 143)"
map_19.png,Kansas,41,"( 231.89880952380952, 431.1063988095238)","(43, 217, 408, 44, 249, 458)","(176, 242, 188)"
map_19.png,Mississippi,42,"( 251.75903614457832, 280.92192771084336)","(44, 220, 258, 45, 281, 305)","(176, 242, 188)"
map_19.png,Tennessee,43,"( 310.2102766798419, 442.35494071146246)","(45, 293, 424, 46, 332, 464)","(176, 242, 188)"
map_19.png,Iowa,44,"( 248.45901639344262, 581.5081967213115)","(46, 242, 578, 47, 254, 587)","(176, 242, 188)"
map_19.png,Utah,45,"( 170.67263215859032, 309.6522577092511)","(47, 143, 266, 48, 198, 353)","(176, 242, 188)"
map_19.png,Arkansas,46,"( 330.2093949044586, 494.23248407643314)","(48, 306, 481, 49, 359, 512)","(129, 203, 176)"
map_19.png,Delaware,47,"( 172.69005847953215, 377.9719298245614)","(49, 156, 351, 50, 190, 406)","(176, 242, 188)"
map_22.png,Massachusetts,1,"( 205.87391304347827, 602.8782608695652)","(0, 198, 590, 1, 213, 618)","(82, 107, 82)"
map_22.png,West Virginia,2,"( 256.62187088274044, 549.5335968379446)","(1, 242, 526, 3, 276, 585)","(214, 249, 207)"
map_22.png,Maryland,3,"( 370.54266666666666, 539.7446666666667)","(3, 349, 490, 4, 406, 568)","(17, 36, 20)"
map_22.png,Florida,4,"( 189.76958525345623, 600.4700460829494)","(4, 174, 595, 5, 202, 608)","(214, 249, 207)"
map_22.png,New Hampshire,5,"( 339.4031846359548, 384.47915400510516)","(5, 287, 317, 7, 409, 433)","(17, 36, 20)"
map_22.png,Oklahoma,6,"( 211.99150743099787, 500.66029723991505)","(7, 189, 486, 8, 232, 518)","(17, 36, 20)"
map_22.png,Texas,7,"( 204.11942959001783, 571.1221033868093)","(8, 182, 543, 9, 223, 592)","(17, 36, 20)"
map_22.png,Michigan,8,"( 372.44909831297264, 221.9936009307737)","(9, 347, 199, 10, 400, 268)","(214, 249, 207)"
map_22.png,New York,9,"( 402.6923076923077, 205.69230769230768)","(9, 401, 202, 10, 406, 210)","(155, 155, 185)"
map_22.png,Alaska,10,"( 353.0954032957502, 449.0928013876843)","(10, 332, 430, 11, 373, 475)","(148, 178, 144)"
map_22.png,Louisiana,11,"( 269.4215991692627, 556.7943925233645)","(11, 251, 524, 12, 285, 581)","(82, 107, 82)"
map_22.png,Virginia,12,"( 188.11214953271028, 591.1495327102804)","(12, 177, 585, 13, 203, 597)","(214, 249, 207)"
map_22.png,Vermont,13,"( 260.2693661971831, 211.02565392354126)","(13, 202, 182, 14, 316, 248)","(17, 36, 20)"
map_22.png,California,14,"( 193.24352589641435, 267.55926294820716)","(14, 142, 246, 15, 223, 294)","(214, 249, 207)"
map_22.png,Idaho,15,"( 202.5791393143691, 457.0357403355215)","(15, 180, 436, 16, 226, 477)","(82, 107, 82)"
map_22.png,Wisconsin,16,"( 405.109243697479, 324.4201680672269)","(16, 399, 319, 17, 413, 332)","(214, 249, 207)"
map_22.png,Hawaii,17,"( 276.60932642487046, 502.57512953367876)","(17, 260, 472, 18, 290, 529)","(148, 178, 144)"
map_22.png,Kentucky,18,"( 205.40498938428874, 378.00053078556266)","(18, 188, 348, 19, 225, 407)","(214, 249, 207)"
map_22.png,South Dakota,19,"( 243.37158878504673, 240.4818691588785)","(19, 210, 214, 20, 289, 266)","(214, 249, 207)"
map_22.png,Nevada,20,"( 167.8852657004831, 613.1135265700483)","(20, 146, 601, 21, 194, 631)","(214, 249, 207)"
map_22.png,Maine,21,"( 322.97663765460373, 532.2020155748969)","(21, 300, 504, 23, 351, 565)","(82, 107, 82)"
map_22.png,Georgia,22,"( 252.14887218045112, 466.66766917293234)","(23, 226, 449, 24, 284, 481)","(17, 36, 20)"
map_22.png,South Carolina,23,"( 291.07272727272726, 557.7691699604743)","(24, 276, 517, 25, 308, 588)","(82, 107, 82)"
map_22.png,Illinois,24,"( 272.13428571428574, 440.83142857142855)","(25, 248, 415, 26, 296, 470)","(82, 107, 82)"
map_22.png,North Carolina,25,"( 187.27454313642158, 221.5155121121972)","(26, 158, 188, 27, 214, 256)","(148, 178, 144)"
map_22.png,Missouri,26,"( 332.6860364267129, 468.42411101474414)","(27, 309, 454, 28, 360, 482)","(214, 249, 207)"
map_22.png,Oregon,27,"( 172.46094215861658, 377.61776982707215)","(28, 156, 351, 29, 189, 406)","(214, 249, 207)"
map_22.png,Mississippi,28,"( 261.8869902912621, 331.3219417475728)","(29, 238, 300, 30, 286, 362)","(148, 178, 144)"
map_22.png,North Dakota,29,"( 237.73910939012583, 539.3151016456922)","(30, 217, 502, 32, 264, 582)","(17, 36, 20)"
map_22.png,Colorado,30,"( 311.56605042016804, 321.64168067226893)","(32, 281, 292, 33, 341, 351)","(214, 249, 207)"
map_22.png,Pennsylvania,31,"( 216.09270704573547, 319.4857849196539)","(33, 191, 290, 34, 240, 350)","(214, 249, 207)"
map_22.png,Ohio,32,"( 270.98855721393033, 390.83034825870647)","(34, 254, 360, 35, 288, 423)","(148, 178, 144)"
map_22.png,New Mexico,33,"( 186.6874129122155, 423.77473293079424)","(35, 156, 402, 36, 218, 455)","(82, 107, 82)"
map_22.png,Wyoming,34,"( 296.0489443378119, 495.34165067178503)","(36, 285, 463, 37, 308, 535)","(82, 107, 82)"
map_22.png,Kansas,35,"( 306.47400070746374, 272.1075344888574)","(37, 275, 242, 38, 342, 299)","(148, 178, 144)"
map_22.png,Minnesota,36,"( 237.3373166757197, 380.1569799022271)","(38, 221, 346, 39, 255, 414)","(214, 249, 207)"
map_22.png,Tennessee,37,"( 252.19498289623718, 491.2143671607754)","(39, 232, 480, 40, 276, 505)","(17, 36, 20)"
map_22.png,Arizona,38,"( 151.4119760479042, 232.2377245508982)","(40, 131, 204, 41, 172, 260)","(82, 107, 82)"
map_22.png,Nebraska,39,"( 231.90303478904517, 430.8497409326425)","(41, 217, 407, 42, 249, 458)","(148, 178, 144)"
map_22.png,Indiana,40,"( 251.60873694207027, 280.93969610636276)","(42, 220, 258, 43, 280, 305)","(148, 178, 144)"
map_22.png,Washington,41,"( 310.1451355661882, 442.3484848484849)","(43, 293, 424, 44, 331, 463)","(148, 178, 144)"
map_22.png,Iowa,42,"( 215.104, 596.336)","(44, 210, 591, 45, 224, 605)","(148, 178, 144)"
map_22.png,Utah,43,"( 330.503937007874, 494.12992125984255)","(45, 306, 481, 46, 359, 512)","(148, 178, 144)"
map_22.png,Arkansas,44,"( 170.69113993927684, 309.81037813966327)","(46, 143, 266, 47, 198, 353)","(214, 249, 207)"
map_22.png,Connecticut,45,"( 236.26315789473685, 584.1917293233083)","(47, 221, 578, 49, 255, 591)","(78, 97, 78)"
map_22.png,Alabama,46,"( 363.68150684931504, 148.74486301369862)","(49, 324, 123, 50, 410, 185)","(255, 255, 255)"
map_17.png,Massachusetts,1,"( 158.55921052631578, 585.9934210526316)","(0, 150, 570, 1, 166, 604)","(141, 113, 163)"
map_17.png,New Mexico,2,"( 285.4919093851133, 247.98312528895053)","(1, 249, 213, 2, 321, 283)","(249, 221, 218)"
map_17.png,Oklahoma,3,"( 275.2837675350701, 340.0048096192385)","(2, 256, 285, 3, 299, 372)","(249, 221, 218)"
map_17.png,Kentucky,4,"( 244.01780626780626, 464.2877492877493)","(3, 225, 427, 4, 261, 495)","(195, 167, 190)"
map_17.png,Louisiana,5,"( 334.58353658536583, 400.8469512195122)","(4, 309, 379, 5, 358, 432)","(249, 221, 218)"
map_17.png,Oregon,6,"( 136.1785609397944, 128.10602055800294)","(5, 102, 88, 6, 168, 169)","(249, 221, 218)"
map_17.png,West Virginia,7,"( 223.2219570405728, 509.9689737470167)","(6, 207, 492, 7, 242, 533)","(249, 221, 218)"
map_17.png,Georgia,8,"( 305.82962245885767, 492.11761858664084)","(7, 277, 467, 8, 333, 520)","(195, 167, 190)"
map_17.png,New York,9,"( 156.82325308279508, 547.6893716970053)","(8, 128, 514, 9, 180, 573)","(87, 59, 136)"
map_17.png,South Carolina,10,"( 285.02310536044365, 517.3548983364141)","(9, 271, 491, 10, 308, 540)","(249, 221, 218)"
map_17.png,Virginia,11,"( 234.20618556701032, 531.4683357879234)","(10, 212, 491, 11, 253, 560)","(195, 167, 190)"
map_17.png,Maryland,12,"( 210.66576819407007, 551.2156334231806)","(11, 201, 530, 12, 222, 566)","(69, 69, 69)"
map_17.png,Florida,13,"( 207.0, 524.0)","(11, 207, 523, 12, 208, 526)","(168, 152, 151)"
map_17.png,Nevada,14,"( 355.7981913374584, 510.1599238457877)","(12, 330, 451, 13, 397, 543)","(141, 113, 163)"
map_17.png,California,15,"( 216.2354290480659, 129.78198310916486)","(13, 152, 81, 15, 293, 181)","(249, 221, 218)"
map_17.png,North Carolina,16,"( 260.72578890097935, 530.7143634385201)","(15, 242, 480, 16, 281, 568)","(195, 167, 190)"
map_17.png,Maine,17,"( 113.17563025210085, 597.7579831932773)","(16, 87, 583, 17, 145, 619)","(249, 221, 218)"
map_17.png,Connecticut,18,"( 168.92857142857142, 578.3571428571429)","(17, 163, 571, 18, 179, 588)","(249, 221, 218)"
map_17.png,Illinois,19,"( 214.39075841285785, 422.71371170266195)","(18, 182, 401, 19, 253, 440)","(141, 113, 163)"
map_17.png,Alaska,20,"( 358.2299225438239, 129.0770485120261)","(19, 328, 101, 20, 394, 183)","(249, 221, 218)"
map_17.png,Utah,21,"( 396.3333333333333, 106.33333333333333)","(19, 396, 106, 20, 398, 108)","(70, 70, 70)"
map_17.png,Wisconsin,22,"( 213.756299734748, 199.54840848806367)","(20, 176, 172, 21, 248, 229)","(249, 221, 218)"
map_17.png,Idaho,23,"( 155.25783619817997, 410.95247724974723)","(21, 128, 385, 22, 184, 434)","(195, 167, 190)"
map_17.png,New Hampshire,24,"( 143.12466124661248, 183.05216802168022)","(22, 83, 156, 23, 179, 215)","(249, 221, 218)"
map_17.png,Texas,25,"( 139.21913580246914, 582.3734567901234)","(23, 120, 576, 24, 154, 592)","(249, 221, 218)"
map_17.png,South Dakota,26,"( 328.89110745162617, 318.7869493618773)","(24, 260, 244, 25, 402, 382)","(87, 59, 136)"
map_17.png,Colorado,27,"( 158.1278735632184, 316.454382183908)","(25, 137, 280, 26, 182, 352)","(249, 221, 218)"
map_17.png,Vermont,28,"( 225.83963033432997, 260.144332699103)","(26, 197, 222, 27, 255, 297)","(249, 221, 218)"
map_17.png,Pennsylvania,29,"( 138.08383233532933, 571.4760479041917)","(27, 124, 563, 28, 156, 579)","(249, 221, 218)"
map_17.png,Arkansas,30,"( 189.10748560460652, 532.3371721049264)","(28, 171, 505, 29, 208, 562)","(141, 113, 163)"
map_17.png,Missouri,31,"( 258.13727315030246, 392.10446719404376)","(29, 210, 361, 31, 310, 426)","(195, 167, 190)"
